fi,score_ax,score_cpu,d_score,cx_ax,cx_cpu,d_cx,cy_ax,cy_cpu,d_cy,dist,psr_ax,psr_cpu,score_max_ax,score_max_cpu
100,0.7857258319854736,0.8600190877914429,-0.07429325580596924,458.7038269042969,310.10064697265625,148.60317993164062,26.428359985351562,157.12078857421875,-130.6924285888672,197.89748855468508,3.653600485440078,15.638418132749917,0.7968086004257202,0.8600190877914429
101,0.7044987678527832,0.9403483867645264,-0.23584961891174316,460.7890319824219,311.9680480957031,148.82098388671875,27.33234405517578,152.80108642578125,-125.46874237060547,194.65377098086842,3.405855748207151,15.52509196169285,0.7044987678527832,0.9579369425773621
102,0.7231475710868835,0.9248892664909363,-0.20174169540405273,460.6015930175781,317.2422790527344,143.35931396484375,25.085599899291992,148.7025909423828,-123.61699104309082,189.296205389908,3.4936157916664183,16.229074632468116,0.731941282749176,0.9332466721534729
103,0.7561571002006531,0.9818421602249146,-0.22568506002426147,460.95098876953125,321.0971984863281,139.85379028320312,24.11482048034668,146.92007446289062,-122.80525398254395,186.11881436946476,3.301967760780648,13.92109991470403,0.7806291580200195,0.9818421602249146
104,0.7017096877098083,0.9646459221839905,-0.26293623447418213,463.55975341796875,320.710693359375,142.84906005859375,22.209619522094727,145.5229949951172,-123.31337547302246,188.71153258392647,3.494744352903706,14.873020324762253,0.7782614827156067,0.9646459221839905
105,0.8012169599533081,0.9768819212913513,-0.1756649613380432,467.7156677246094,321.5855712890625,146.13009643554688,21.11380958557129,141.42893981933594,-120.31513023376465,189.2874418640338,3.3481226963144035,14.448467087839598,0.8455973267555237,0.9768819212913513
106,0.7044755816459656,0.9579167366027832,-0.2534411549568176,469.746337890625,319.4527282714844,150.29360961914062,22.051166534423828,142.06463623046875,-120.01346969604492,192.3314898835709,3.5759956288067896,15.266416418068083,0.7044755816459656,0.9651763439178467
107,0.7174885869026184,0.9654517769813538,-0.24796319007873535,473.0285339355469,319.4789733886719,153.549560546875,23.70704460144043,136.64244079589844,-112.93539619445801,190.60921084181012,3.5770210668209694,13.617413267472086,0.7174885869026184,0.9778062701225281
108,0.7225013971328735,0.9741111397743225,-0.251609742641449,474.3084716796875,319.6849060058594,154.62356567382812,24.859302520751953,137.245361328125,-112.38605880737305,191.15196382967912,3.860315568085975,13.45682559035899,0.7367120981216431,0.983439028263092
109,0.7913673520088196,0.9830697774887085,-0.19170242547988892,474.11865234375,320.6629943847656,153.45565795898438,24.436246871948242,134.8873748779297,-110.45112800598145,189.07165476987421,3.7999711298214387,14.14573703405553,0.7913673520088196,0.9830697774887085
110,0.704806923866272,0.9643768668174744,-0.2595699429512024,476.6412353515625,320.9618225097656,155.67941284179688,26.31694793701172,133.14198303222656,-106.82503509521484,188.8058995525842,3.7284282849115007,16.276061839364974,0.704806923866272,0.9643768668174744
111,0.70054030418396,0.97135329246521,-0.27081298828125,476.02398681640625,322.0975341796875,153.92645263671875,27.243793487548828,131.05105590820312,-103.8072624206543,185.65909768334706,3.641040752357324,17.626867230840674,0.7075775861740112,0.97135329246521
112,0.7564454674720764,0.990351140499115,-0.23390567302703857,473.7393493652344,321.0238952636719,152.7154541015625,27.543949127197266,131.30934143066406,-103.7653923034668,184.63278842431754,3.7717023236286686,13.504010900597216,0.7826675176620483,0.990351140499115
113,0.6991671919822693,0.9901108145713806,-0.29094362258911133,474.8571472167969,319.6277160644531,155.22943115234375,28.055028915405273,130.64207458496094,-102.58704566955566,186.06525262683445,3.65844746159098,12.918898770584676,0.6991671919822693,0.9915521144866943
114,0.6790307760238647,0.9840384721755981,-0.3050076961517334,474.567138671875,317.7304992675781,156.83663940429688,28.791854858398438,130.2578582763672,-101.46600341796875,186.79689855361275,3.938911661965312,14.194543877464211,0.688144326210022,0.9897274374961853
115,0.6868426203727722,0.9546512365341187,-0.26780861616134644,473.23858642578125,318.0144348144531,155.22415161132812,28.34147834777832,131.77493286132812,-103.4334545135498,186.52886306430742,3.6780904460386226,16.649661030120598,0.6868426203727722,0.9546512365341187
116,0.6930203437805176,0.9691371321678162,-0.2761167883872986,472.70074462890625,318.9762268066406,153.72451782226562,29.240116119384766,131.7131805419922,-102.47306442260742,184.74835942938142,3.551605821387731,17.131987482897856,0.6930202841758728,0.971977949142456
117,0.7789866328239441,0.9738282561302185,-0.19484162330627441,470.9272155761719,319.9814758300781,150.94573974609375,27.579683303833008,131.609130859375,-104.02944755554199,183.32141802366337,3.749094482929136,15.365503109465644,0.7789866328239441,0.9848606586456299
118,0.7279727458953857,0.9752907156944275,-0.24731796979904175,472.1391906738281,321.4598083496094,150.67938232421875,24.8134708404541,130.9348602294922,-106.12138938903809,184.29873993998962,3.616721936829728,16.257302987832535,0.7669605612754822,0.9851021766662598
119,0.7144482135772705,0.9806044101715088,-0.2661561965942383,474.68756103515625,323.4179992675781,151.26956176757812,24.173749923706055,129.1768798828125,-105.00312995910645,184.141623807775,3.431404454808642,15.109003096119766,0.7239856123924255,0.9806044101715088
120,0.6893213391304016,0.9726354479789734,-0.2833141088485718,475.7735900878906,323.6673583984375,152.10623168945312,23.266822814941406,127.81804656982422,-104.55122375488281,184.57319444439696,3.4027897122824844,15.726578166710183,0.6896085739135742,0.9726354479789734
121,0.6596241593360901,0.9837920665740967,-0.3241679072380066,474.4232177734375,324.6241149902344,149.79910278320312,22.69003677368164,128.171142578125,-105.48110580444336,183.21035690260751,3.2246758906864335,13.833612547113319,0.6596241593360901,0.9841867089271545
122,0.7032153606414795,0.978781521320343,-0.2755661606788635,474.0656433105469,325.63983154296875,148.42581176757812,21.19268226623535,128.0344696044922,-106.84178733825684,182.88080577386415,3.3097810175419986,14.467188473260688,0.7140148282051086,0.9833874702453613
123,0.7932387590408325,0.9883904457092285,-0.195151686668396,474.764892578125,327.0480651855469,147.71682739257812,21.3978328704834,127.93185424804688,-106.53402137756348,182.12566761937723,3.6239372715776126,13.299146094581209,0.7939003705978394,0.9923181533813477
124,0.785902738571167,0.9808746576309204,-0.19497191905975342,476.7159423828125,329.1432189941406,147.57272338867188,21.013702392578125,126.22750091552734,-105.21379852294922,181.23921233545795,3.592450770914528,14.31529180224621,0.785902738571167,0.9873955845832825
125,0.7490599751472473,0.987014889717102,-0.23795491456985474,476.7917785644531,330.2127990722656,146.5789794921875,19.223739624023438,125.57667541503906,-106.35293579101562,181.09760953789262,3.5432181583573814,12.736465419412927,0.7689284682273865,0.9875805377960205
126,0.7194164395332336,0.981978714466095,-0.26256227493286133,480.468505859375,331.270751953125,149.19775390625,19.484909057617188,124.93364715576172,-105.44873809814453,182.70031783541324,3.664494238729482,13.914607047693103,0.7565135359764099,0.9826874136924744
127,0.8679240942001343,0.9824473261833191,-0.11452323198318481,480.39556884765625,333.8741760253906,146.52139282226562,18.313684463500977,122.775390625,-104.46170616149902,179.9465659820938,3.6437486361943248,13.688035451867636,0.8879601359367371,0.9879278540611267
128,0.6832250952720642,0.9819234013557434,-0.2986983060836792,480.48614501953125,334.1759338378906,146.31021118164062,18.453758239746094,123.34019470214844,-104.88643646240234,180.02178326468672,3.404129564472645,14.298192593893013,0.6886865496635437,0.9819234013557434
129,0.7776152491569519,0.9890717267990112,-0.21145647764205933,482.543701171875,336.5730285644531,145.97067260742188,19.084186553955078,122.26583099365234,-103.18164443969727,178.75650760390027,3.618256612142855,14.029607823763607,0.7776152491569519,0.9921820163726807
130,0.639717698097229,0.9918569326400757,-0.3521392345428467,484.8113708496094,336.317626953125,148.49374389648438,20.0419921875,121.76344299316406,-101.72145080566406,179.99345968785596,3.3676069825757637,11.864400380305645,0.6502506732940674,0.9919857978820801
131,0.7673457860946655,0.9940495491027832,-0.22670376300811768,486.2635192871094,337.60821533203125,148.65530395507812,21.442028045654297,121.84391784667969,-100.40188980102539,179.3848903046015,3.552845404757469,11.370126324944215,0.7683330774307251,0.9940495491027832
132,0.6936550140380859,0.9945031404495239,-0.300848126411438,487.8038024902344,337.7778625488281,150.02593994140625,21.408729553222656,122.81450653076172,-101.40577697753906,181.08261722131374,3.4296019504253272,10.241214834010083,0.713567316532135,0.9945031404495239
133,0.7861565947532654,0.9859510064125061,-0.19979441165924072,489.3475036621094,340.69293212890625,148.65457153320312,22.759878158569336,121.3376693725586,-98.57779121398926,178.36973554487616,3.6415009543502164,12.029896961505715,0.806280791759491,0.991020143032074
134,0.7652149796485901,0.9844041466712952,-0.21918916702270508,491.08251953125,343.9063720703125,147.1761474609375,22.861953735351562,119.4183120727539,-96.55635833740234,176.0225801334149,3.3735348930010063,14.153339040652249,0.7652149796485901,0.9844041466712952
135,0.8066822290420532,0.975827693939209,-0.16914546489715576,492.66558837890625,344.30645751953125,148.359130859375,22.950439453125,120.2072525024414,-97.2568130493164,177.39593962055287,3.4200580620268286,11.419012706360558,0.8122709393501282,0.9786617755889893
136,0.8201496601104736,0.9928673505783081,-0.17271769046783447,493.32769775390625,343.1693115234375,150.15838623046875,23.59418296813965,120.76361083984375,-97.1694278717041,178.85591594423968,3.516481932439197,10.582305844431154,0.8256989121437073,0.9928673505783081
137,0.8215513825416565,0.9865835309028625,-0.16503214836120605,493.1689758300781,342.22332763671875,150.94564819335938,22.426151275634766,121.09293365478516,-98.66678237915039,180.33225627593094,3.7562100504443667,11.139684698993808,0.8310982584953308,0.9865835309028625
138,0.7321175932884216,0.9819839596748352,-0.24986636638641357,493.75421142578125,341.6680603027344,152.08615112304688,22.069353103637695,120.85435485839844,-98.78500175476074,181.35234747615021,3.843052829543393,11.001065795067467,0.73674476146698,0.9868997931480408
139,0.6971970796585083,0.9785044193267822,-0.2813073396682739,492.8820495605469,341.7613830566406,151.12066650390625,22.763042449951172,121.71880340576172,-98.95576095581055,180.63692443940792,3.8460435068512444,11.050140141836478,0.726442277431488,0.9803666472434998
140,0.7066019177436829,0.9793168902397156,-0.2727149724960327,493.07421875,341.6343994140625,151.4398193359375,23.00330352783203,120.12110137939453,-97.1177978515625,179.90521265388156,3.3533034339484873,11.30842718911177,0.7198433876037598,0.9793168902397156
141,0.7268421053886414,0.9797664880752563,-0.252924382686615,494.2199401855469,342.3399658203125,151.87997436523438,24.242229461669922,119.33072662353516,-95.08849716186523,179.19081702388183,3.43154560184769,11.44466621859759,0.7268421053886414,0.987196683883667
142,0.7285699248313904,0.9720011353492737,-0.2434312105178833,494.1841125488281,342.87591552734375,151.30819702148438,24.68611717224121,120.5340347290039,-95.8479175567627,179.11167964669505,3.4799053722777713,13.23386367506044,0.7460668683052063,0.9720011353492737
143,0.7774999141693115,0.9480354189872742,-0.17053550481796265,494.2169189453125,343.8362731933594,150.38064575195312,24.976245880126953,117.42720031738281,-92.45095443725586,176.52625185261817,3.4384281931493086,15.235623618185624,0.8112564086914062,0.951555609703064
144,0.7161011695861816,0.9331366419792175,-0.2170354723930359,495.0727844238281,345.65771484375,149.41506958007812,23.64931297302246,117.65612030029297,-94.00680732727051,176.5280228221178,3.3430779096637626,16.586624694932524,0.7837419509887695,0.9520986676216125
145,0.6223455667495728,0.960613489151001,-0.3382679224014282,493.7635192871094,348.1615905761719,145.6019287109375,24.33662986755371,117.31145477294922,-92.97482490539551,172.7548543761763,3.0798219848922055,12.289525730683321,0.6261178255081177,0.9756887555122375
146,0.6281899213790894,0.959475040435791,-0.33128511905670166,494.89617919921875,352.0618896484375,142.83428955078125,24.144495010375977,116.26515197753906,-92.12065696716309,169.96426010058158,3.3253639315897416,12.659001289567858,0.7256595492362976,0.959475040435791
147,0.5591602921485901,0.966313362121582,-0.40715306997299194,499.32440185546875,355.99114990234375,143.333251953125,22.38553237915039,115.06512451171875,-92.67959213256836,170.6866365985259,3.3742394483799822,12.191244247122194,0.7065151333808899,0.966313362121582
148,0.6045714616775513,0.9645208120346069,-0.35994935035705566,502.6761474609375,358.5238952636719,144.15225219726562,20.479509353637695,116.8093032836914,-96.32979393005371,173.37618352054784,3.3255658966375456,12.257800221231363,0.6886153817176819,0.9645208120346069
149,0.6919480562210083,0.9524809122085571,-0.26053285598754883,505.2107849121094,359.9647216796875,145.24606323242188,20.20154571533203,114.96136474609375,-94.75981903076172,173.42388009515705,3.4684360553051357,12.357058606372558,0.7006589770317078,0.9524809122085571
150,0.7305286526679993,0.9465701580047607,-0.21604150533676147,509.1231384277344,363.4930114746094,145.630126953125,19.38376235961914,115.31991577148438,-95.93615341186523,174.39002095259994,3.7244022030234523,12.243103308562093,0.7444818615913391,0.9500149488449097
151,0.6538870930671692,0.9492003917694092,-0.29531329870224,512.8271484375,364.5049133300781,148.32223510742188,16.81984519958496,115.25723266601562,-98.43738746643066,178.01518103374647,3.85707504143583,11.215927045546332,0.7036559581756592,0.9517608880996704
152,0.6329878568649292,0.9551171064376831,-0.3221292495727539,515.7858276367188,366.8478088378906,148.93801879882812,15.987730979919434,115.9686508178711,-99.98091983795166,179.3842740469827,3.2976336128789994,13.121094783278611,0.6638531684875488,0.9551171064376831
153,0.6354154944419861,0.8549883365631104,-0.21957284212112427,517.7786865234375,369.2364196777344,148.54226684570312,17.00054168701172,116.05485534667969,-99.05431365966797,178.54008539890407,3.096926530672927,17.76667146884801,0.6625415086746216,0.8549883365631104
154,0.5868868231773376,0.7496271133422852,-0.1627402901649475,520.7620849609375,369.6534423828125,151.108642578125,17.15345573425293,113.31239318847656,-96.15893745422363,179.10991908358628,3.135125574042895,19.532874493494294,0.6809561252593994,0.7496271133422852
155,0.6296581625938416,0.9553881287574768,-0.32572996616363525,522.463134765625,370.08294677734375,152.38018798828125,18.418594360351562,113.10033416748047,-94.6817398071289,179.39998200738145,3.040603626048618,13.374381709155777,0.6766031980514526,0.9553881287574768
156,0.6123868823051453,0.9740691184997559,-0.3616822361946106,523.6522827148438,370.7420654296875,152.91021728515625,20.783836364746094,114.01746368408203,-93.23362731933594,179.09227736927832,2.9219500683012756,11.90614620368555,0.667138934135437,0.9740691184997559
157,0.5395395159721375,0.971577525138855,-0.43203800916671753,526.3864135742188,372.2252502441406,154.16116333007812,20.334331512451172,112.91796112060547,-92.5836296081543,179.82600688082613,2.7660344962943806,12.24817482050384,0.625616729259491,0.971577525138855
158,0.6328902244567871,0.9701210856437683,-0.3372308611869812,527.870361328125,371.6466369628906,156.22372436523438,19.922321319580078,113.4657211303711,-93.54339981079102,182.08849415244836,3.0664628012014963,10.585764441147496,0.6613644957542419,0.9701210856437683
159,0.6106939315795898,0.9684296250343323,-0.35773569345474243,528.1048583984375,369.95318603515625,158.15167236328125,19.17129135131836,113.54671478271484,-94.37542343139648,184.17022565864994,2.949710739514315,10.711554987656452,0.662713348865509,0.9732503294944763
160,0.650351881980896,0.9558526873588562,-0.3055008053779602,529.0655517578125,369.6341857910156,159.43136596679688,19.298879623413086,112.57522583007812,-93.27634620666504,184.7128507053701,3.266109988756541,12.075381225718052,0.6824636459350586,0.9558526873588562
161,0.5506259799003601,0.9812417030334473,-0.43061572313308716,527.649658203125,368.03802490234375,159.61163330078125,19.24175453186035,111.89277648925781,-92.65102195739746,184.55374652033808,3.0441700566881655,9.651753806032184,0.6244992017745972,0.9880551695823669
162,0.7281996607780457,0.9360668659210205,-0.20786720514297485,526.2785034179688,367.8021545410156,158.47634887695312,19.70643424987793,112.02664184570312,-92.3202075958252,183.40603557109569,3.468197176100575,11.533807336432103,0.7650583982467651,0.9496134519577026
163,0.5396007299423218,0.9538350105285645,-0.4142342805862427,524.6553344726562,367.4699401855469,157.18539428710938,19.886898040771484,111.60669708251953,-91.71979904174805,181.98837796258496,3.3809817836978504,10.139716764336594,0.6717002391815186,0.974245011806488
164,0.4446147680282593,0.948412299156189,-0.5037975311279297,525.7711181640625,366.85760498046875,158.91351318359375,20.57563018798828,110.34761047363281,-89.77198028564453,182.51715841738928,2.989206393126448,12.798453932423469,0.5628730654716492,0.948412299156189
165,0.5972168445587158,0.9580990076065063,-0.3608821630477905,526.3128662109375,365.72491455078125,160.58795166015625,19.685699462890625,110.37081909179688,-90.68511962890625,184.42418805708138,2.9653433126910826,11.250682857301834,0.6511878371238708,0.9597031474113464
166,0.7459782958030701,0.9537522792816162,-0.20777398347854614,522.673828125,365.26654052734375,157.40728759765625,19.01462173461914,111.37651062011719,-92.36188888549805,182.5041717532735,3.4889236785779305,13.064817811962214,0.8244101405143738,0.9537522792816162
167,0.6540461778640747,0.8939730525016785,-0.23992687463760376,521.2088012695312,365.0311584472656,156.17764282226562,18.40546989440918,111.18663024902344,-92.78116035461426,181.65847030696867,3.026662291955197,12.071624198048731,0.6540461778640747,0.9062515497207642
168,0.6168703436851501,0.9365034699440002,-0.3196331262588501,520.7848510742188,363.82989501953125,156.9549560546875,19.496904373168945,109.371826171875,-89.87492179870605,180.8655848923515,3.124609749514411,12.800995146228754,0.6243225932121277,0.9365034699440002
169,0.6340610980987549,0.9184813499450684,-0.2844202518463135,518.6026000976562,363.9175720214844,154.68502807617188,20.4495849609375,108.9137191772461,-88.4641342163086,178.19472762561506,3.090751815870108,12.213595783742552,0.6717423796653748,0.9184813499450684
170,0.5847023725509644,0.9357027411460876,-0.3510003685951233,518.5991821289062,364.1886291503906,154.41055297851562,19.942584991455078,109.85184478759766,-89.90925979614258,178.6793045325094,3.3132745443375438,11.68496351863828,0.6965384483337402,0.9357027411460876
171,0.5162100195884705,0.9179895520210266,-0.40177953243255615,518.449462890625,365.01910400390625,153.43035888671875,19.191038131713867,108.49652099609375,-89.30548286437988,177.5284323643606,2.964453457077905,12.559418995223917,0.6410566568374634,0.9179895520210266
172,0.7186514139175415,0.9459187388420105,-0.227267324924469,519.6697387695312,365.26251220703125,154.4072265625,19.29069709777832,109.48272705078125,-90.19202995300293,178.8188856965801,3.4721421903472445,12.29139293001007,0.7470405101776123,0.9459187388420105
173,0.6088050603866577,0.9427043795585632,-0.3338993191719055,519.7191772460938,364.7084045410156,155.01077270507812,18.04981803894043,109.72187042236328,-91.67205238342285,180.0891580379408,3.5699545050047066,10.485585311385636,0.7056133151054382,0.9647124409675598
174,0.5451818704605103,0.9662726521492004,-0.4210907816886902,519.6929931640625,363.901611328125,155.7913818359375,17.250289916992188,109.37908172607422,-92.12879180908203,180.9935604781343,3.2552055591072517,10.790593949300508,0.6087132692337036,0.9662726521492004
175,0.6365424394607544,0.9407462477684021,-0.3042038083076477,519.7980346679688,363.6206359863281,156.17739868164062,17.744243621826172,108.99952697753906,-91.25528335571289,180.88368251253505,3.530426051292409,9.941166710869682,0.6656654477119446,0.9500830173492432
176,0.6428366303443909,0.9671962261199951,-0.32435959577560425,520.0626831054688,363.6905822753906,156.37210083007812,17.61821746826172,108.71694946289062,-91.0987319946289,180.97296176236202,3.1510308559660647,9.666053891154824,0.6439529657363892,0.9671962261199951
177,0.7124995589256287,0.9645927548408508,-0.25209319591522217,520.5364990234375,365.1075744628906,155.42892456054688,16.300352096557617,108.4992904663086,-92.19893836975098,180.7174447211926,3.8411854560913463,9.754237561709054,0.7588503956794739,0.9748114347457886
178,0.6590448617935181,0.9311515092849731,-0.2721066474914551,521.3148803710938,365.8040771484375,155.51080322265625,14.466801643371582,108.66458129882812,-94.19777965545654,181.8153778176468,3.393147310095255,10.782339422020087,0.6955399513244629,0.9383203387260437
179,0.672253429889679,0.9702665209770203,-0.2980130910873413,522.53271484375,366.50323486328125,156.02947998046875,14.866928100585938,107.04153442382812,-92.17460632324219,181.2218438097907,3.69130088808092,9.714317769522793,0.6877584457397461,0.9702665209770203
180,0.7067131996154785,0.9426247477531433,-0.2359115481376648,523.8399658203125,368.2411193847656,155.59884643554688,14.787556648254395,106.50992584228516,-91.72236919403076,180.6211339313287,3.600435999890906,11.046622930825782,0.7287384867668152,0.9426247477531433
181,0.7680035829544067,0.9698375463485718,-0.20183396339416504,525.7752685546875,369.60589599609375,156.16937255859375,13.972639083862305,106.91908264160156,-92.94644355773926,181.73583657434452,3.734152425725284,9.632477789910691,0.7963923215866089,0.9698375463485718
182,0.6901591420173645,0.9633673429489136,-0.2732082009315491,527.8887329101562,369.76123046875,158.12750244140625,14.085917472839355,107.02300262451172,-92.93708515167236,183.41649005704514,3.4956781681161235,9.140627449097595,0.6901591420173645,0.9690028429031372
183,0.5247843265533447,0.9742559790611267,-0.449471652507782,530.0291748046875,369.1026611328125,160.926513671875,13.394060134887695,107.08265686035156,-93.68859672546387,186.2119651337442,3.5440566965684615,9.692192949690455,0.6308437585830688,0.9758757948875427
184,0.6609256267547607,0.969770073890686,-0.3088444471359253,530.875244140625,368.8859558105469,161.98928833007812,14.487801551818848,107.06159210205078,-92.57379055023193,186.5755509988471,3.053318460649123,10.486265724628849,0.6656191349029541,0.9742911458015442
185,0.6207306385040283,0.9762054681777954,-0.3554748296737671,531.7353515625,369.0335693359375,162.7017822265625,13.961992263793945,106.59451293945312,-92.63252067565918,187.22353972304387,3.165814753826166,9.210469672218201,0.6633238196372986,0.9838874936103821
186,0.62407386302948,0.9869616031646729,-0.36288774013519287,533.5162963867188,370.0475769042969,163.46871948242188,14.751402854919434,106.30034637451172,-91.54894351959229,187.35856347863108,3.318468745827631,9.349512557283859,0.6343045830726624,0.9890550374984741
187,0.5612693428993225,0.9942781925201416,-0.4330088496208191,535.3540649414062,371.8472900390625,163.50677490234375,14.094138145446777,107.30791473388672,-93.21377658843994,188.21071591395986,3.1116594980881094,8.513781114450788,0.6397486329078674,0.9942781925201416
188,0.5742486119270325,0.9852342009544373,-0.4109855890274048,537.5182495117188,373.67840576171875,163.83984375,12.962247848510742,108.1915512084961,-95.22930335998535,189.50491977374236,3.4598492217973007,9.08596655093283,0.692532479763031,0.9852342009544373
189,0.532498300075531,0.978582501411438,-0.446084201335907,540.9214477539062,374.09423828125,166.82720947265625,11.625189781188965,108.26827239990234,-96.64308261871338,192.79834864044088,3.378342094498535,8.961229380595329,0.6666660904884338,0.9810457229614258
190,0.6437742114067078,0.9817363023757935,-0.3379620909690857,545.1937866210938,373.3342590332031,171.85952758789062,9.994256019592285,107.20714569091797,-97.21288967132568,197.44883676786318,3.564040174884885,9.588234836537472,0.7219344973564148,0.9817363023757935
191,0.7768184542655945,0.9718438386917114,-0.19502538442611694,548.4407958984375,373.7476501464844,174.69314575195312,8.67579174041748,106.43130493164062,-97.75551319122314,200.18450372591914,3.7248173420186017,10.175249467233646,0.8151518702507019,0.9718438386917114
192,0.8087167143821716,0.9647612571716309,-0.15604454278945923,550.6485595703125,374.5447082519531,176.10385131835938,7.585491180419922,106.69623565673828,-99.11074447631836,202.07797039709425,3.808464442713035,9.703415103861463,0.8087167143821716,0.9647612571716309
193,0.6722948551177979,0.9650444984436035,-0.29274964332580566,551.9471435546875,375.10986328125,176.8372802734375,6.609006404876709,105.80583190917969,-99.19682550430298,202.75954696299118,3.5041476942737053,9.668078239410104,0.6722948551177979,0.9784339070320129
194,0.6178821921348572,0.9810937643051147,-0.36321157217025757,553.4581909179688,377.1875305175781,176.27066040039062,6.0756354331970215,105.9979248046875,-99.92228937149048,202.62233250861001,3.3444495598141133,9.021234127598914,0.6374698281288147,0.9810937643051147
195,0.7196595668792725,0.9773426055908203,-0.25768303871154785,553.5411987304688,376.9007568359375,176.64044189453125,4.893189907073975,105.47457122802734,-100.58138132095337,203.26942706941026,3.700306017883063,8.880445727958085,0.7196595668792725,0.9851559400558472
196,0.8508973121643066,0.9827414155006409,-0.13184410333633423,551.672607421875,376.3878173828125,175.2847900390625,4.839300632476807,105.24246978759766,-100.40316915512085,202.00384648671923,4.016270924084993,7.862859627926775,0.8794408440589905,0.9912117123603821
197,0.7028205394744873,0.9918721318244934,-0.2890515923500061,553.49951171875,377.75927734375,175.740234375,4.054043292999268,105.31523895263672,-101.26119565963745,202.82618106299617,3.4329834009460765,7.391688761027229,0.7070841789245605,0.9919314980506897
198,0.5567426681518555,0.9731646180152893,-0.41642194986343384,553.8716430664062,378.5309143066406,175.34072875976562,4.4803595542907715,105.23259735107422,-100.75223779678345,202.22607295565354,3.1028600754528326,8.934369499124701,0.5599125027656555,0.9731646180152893
199,0.5600153803825378,0.9398706555366516,-0.37985527515411377,554.636474609375,378.97467041015625,175.66180419921875,4.63327169418335,102.98644256591797,-98.35317087173462,201.3216721444795,3.051014905801469,9.984845232217422,0.5841085910797119,0.9398706555366516
